Signal Strength (dBm),Data Throughput (Mbps),BB60C Measurement (dBm),Network Type_4G,Network Type_5G,Network Type_LTE
-96.53085587333894,44.86822923392839,-95.63126647012204,0,1,0
-87.72249406538651,1.8684232953193896,0.0,0,0,0
-82.4841849339378,2.0101860394331963,0.0,0,0,0
-93.8518693703578,4.1469521898747965,-96.40302862466744,1,0,0
-89.10496864748755,1.0039452617521325,-84.37854591781317,0,0,1
-90.47979075575068,1.0572564193277365,-95.32475486208808,0,0,1
-95.16729051479088,12.078439193617989,-98.20599291962212,0,1,0
-84.03575306491658,2.09933879406844,0.0,0,0,0
-101.12937003866544,47.76158462339247,-101.94979339302095,0,1,0
-87.1404398204132,1.0922310672329574,0.0,0,0,0
-100.57571463406582,83.37771302147046,-105.20469189725408,0,1,0
-97.93415198962066,23.657257559020756,-95.50663714075594,0,1,0
-89.86416637874612,2.4512741876155677,-91.24648766063224,0,0,1
-83.31524891544034,2.3751673792943784,0.0,0,0,0
-88.82305969429898,6.973056983333421,-87.89851401238802,1,0,0
-93.46240211621252,2.261692739960222,-95.22753037952936,0,0,1
-89.27970452670344,1.928399044561664,-88.46657485624577,0,0,1
-93.56311285709668,5.935946734763254,-97.72783866233831,1,0,0
-91.23969057787556,7.511184331761208,-86.67203092911461,1,0,0
-90.95816863038648,24.27326241527613,-95.06063162796264,0,1,0
-87.52425247228588,62.35525968212703,-85.94690923521044,0,1,0
-82.58252015087452,2.539384283313532,0.0,0,0,0
-89.61077004365016,2.037085369671304,0.0,0,0,0
-103.26842986414977,48.61783127537679,-103.1294195951362,0,1,0
-96.79111133940664,67.9392180718551,-100.82621575797974,0,1,0
-83.66545966859368,1.970566595243604,-82.10275319157442,0,0,1
-90.1174333755533,2.48356029063207,-94.85976409051034,0,0,1
-87.86121343880322,1.692492368287644,-91.44184665040474,0,0,1
-83.64838565681694,1.5872657946002608,0.0,0,0,0
-78.27642509411329,2.2487710854825345,0.0,0,0,0
-84.88030449453527,3.623973125416015,-80.75585667152946,1,0,0
-85.60892268223415,2.680105440619056,-84.59017185507967,0,0,1
-96.96364315998431,2.41838822295934,-101.6410816807585,0,0,1
-98.33724219860312,4.588439924528895,-95.97473971966852,1,0,0
-94.86414173780582,1.1991014698043596,-94.02372609411802,0,0,1
-92.4087605999006,43.88565410624226,-91.23529320293277,0,1,0
-86.68852704975173,6.98374007551391,-90.39909332447247,1,0,0
-89.91568880971661,1.5854585952657398,-89.52801960033774,0,0,1
-91.21552415970685,1.550632852841822,-93.96312928051935,0,0,1
-94.90079364719944,8.957856450112628,-95.42397415919548,1,0,0
-83.26324036202142,25.678697032231653,-86.34431945933649,0,1,0
-80.39875557607252,1.8056476693751768,0.0,0,0,0
-81.8307401501061,2.5161389116391897,0.0,0,0,0
-93.67708520013107,9.99271447596094,-91.98122708656696,1,0,0
-96.24563004061514,1.871651942206479,-98.49314776749196,0,0,1
-80.4846419845068,2.432499965376259,0.0,0,0,0
-85.53370827637114,2.4358510067956645,0.0,0,0,0
-94.07625468776465,1.2671860578255976,-91.00973985418022,0,0,1
-90.8283950499237,7.335230147242216,-91.43008955077306,1,0,0
-91.38353836998212,14.798140047944628,-89.14362997643215,0,1,0
-79.89374729231407,1.2611438825565722,0.0,0,0,0
-90.16227374969036,1.3654191248806404,-89.10250647346197,0,0,1
-89.01535429469473,1.6730972255989676,-91.62538330728484,0,0,1
-94.65836944213817,18.965165299280443,-92.93902098863028,0,1,0
-94.94789936347532,2.746095229487108,-97.92139220893762,0,0,1
-91.69211486330536,13.55019327205992,-90.79477237623048,0,1,0
-85.18015538781472,2.1990416580030225,0.0,0,0,0
-93.03652993889352,6.17980087126581,-95.47892805907466,1,0,0
-90.27897655972583,1.2091058539571922,0.0,0,0,0
-85.56518031386872,2.4009234405504074,-84.65235228467758,0,0,1
-82.61526823459647,2.280499871160188,0.0,0,0,0
-85.18308193034107,2.5886823891652515,0.0,0,0,0
-98.19253463606864,1.337084227464038,-99.66892379095742,0,0,1
-95.79694395188824,80.00981994064374,-93.24043097154134,0,1,0
-88.05321213637609,2.143825038062521,-86.84954045740868,0,0,1
-84.37962547482498,2.9082277022173217,0.0,0,0,0
-86.30955461034452,1.711541696299575,0.0,0,0,0
-85.67275941390108,1.065738595714111,0.0,0,0,0
-81.86973658957795,1.811363087460777,0.0,0,0,0
-92.97322707407288,82.10044293974121,-90.88380436267296,0,1,0
-84.2011719514924,1.190530198899254,0.0,0,0,0
-95.15204636529272,1.9472524510493,-94.87465129876242,0,0,1
-91.3855101724125,9.328316198711782,-89.26967152056702,1,0,0
-84.03369640822294,1.8278991155304307,0.0,0,0,0
-87.01902356015908,2.656128963687377,-84.98053989900937,0,0,1
-85.14317245772084,1.575649882610708,0.0,0,0,0
-87.49082022101982,1.334188636419165,0.0,0,0,0
-92.89314586977338,38.0666745223867,-92.44320763134724,0,1,0
-83.14540248224998,2.287099545236063,-86.18256104580398,0,0,1
-90.38650703548626,52.15162913189044,-91.1271974966292,0,1,0
-93.96941604763684,3.6766614017239383,-98.91474761151574,1,0,0
-86.75261625559006,1.6159169357841083,0.0,0,0,0
-104.06484243915858,94.35477202983014,-108.90478374564766,0,1,0
-102.0003550199221,34.46388922621139,-102.3505558540266,0,1,0
-94.03628129660288,7.712541728555069,-96.29862815325592,1,0,0
-84.90777968654322,2.9462287772622178,0.0,0,0,0
-80.09376186364722,6.504902002239316,-83.55934496197246,1,0,0
-84.88336675429039,2.3108172108984792,0.0,0,0,0
-85.420686580698,2.9886965549998337,0.0,0,0,0
-84.58239600200065,1.3403935816828338,-85.62628115414687,0,0,1
-93.27951150076326,70.93487191436927,-95.94555464548446,0,1,0
-87.54558334978036,1.652803245774518,0.0,0,0,0
-84.67833184860126,2.8865804926239,0.0,0,0,0
-91.45812733682074,7.998518475226277,-90.6296622381573,1,0,0
-81.74450625133856,2.109472181865549,0.0,0,0,0
-84.06814628009113,1.5924497340569457,-82.51778452778551,0,0,1
-82.48796493652536,2.963264965063362,0.0,0,0,0
-86.35140752857885,2.860365040800548,0.0,0,0,0
-89.30804546567886,31.57465895186713,-94.27957208490528,0,1,0
-97.19950681248956,91.66752851728712,-98.824559120158,0,1,0
-89.7010087074078,2.157199676350335,-87.93294729314022,0,0,1
-80.71367800583347,6.076801225606856,-77.98035266830139,1,0,0
-93.37069750061286,8.838570259060536,-94.28075010106834,1,0,0
-94.80985565103327,83.1292985827969,-92.09225222249675,0,1,0
-84.7728547311392,9.77779644077182,-82.58025213497956,1,0,0
-97.12123749889896,4.4052840088801055,-100.55449251169942,1,0,0
-83.30270660933051,1.4092496078239076,0.0,0,0,0
-94.26967059934418,2.447958632662633,-93.8706690539056,0,0,1
-110.12708758728792,62.40951385246518,-110.12311040217126,0,1,0
-90.14825417239696,1.1154811047009172,0.0,0,0,0
-83.83335605925446,8.150688423574724,-83.68353004942256,1,0,0
-88.26448981333452,5.0560456700518905,-85.78010810564943,1,0,0
-86.79245970103091,1.6683268134937166,0.0,0,0,0
-89.9488254091439,1.7647845949893035,-92.13076690956234,0,0,1
-90.15927631790076,2.7141102142320177,-89.58208925479698,0,0,1
-93.43627738624978,1.1743549238850353,-94.3475692606716,0,0,1
-94.83516805472613,5.7344773079474685,-98.39551623949744,1,0,0
-96.38764068968976,71.51380625621856,-100.67197044101276,0,1,0
-98.51598973169295,92.93599880813456,-97.48094832651644,0,1,0
-89.12105935721056,5.834515440236103,-90.63227364054303,1,0,0
-85.94128896393985,2.4424624422935066,-84.21796759863439,0,0,1
-87.7849718301101,1.688129735469644,0.0,0,0,0
-89.28980962192402,2.856610547438148,-89.74014040484654,0,0,1
-82.95797473925585,2.2713937904293315,-83.22036977770682,0,0,1
-93.6391554999206,9.040160876173896,-97.04436234207762,1,0,0
-85.04544536220558,1.42933948743025,0.0,0,0,0
-84.48846727875332,1.8057624807925292,-88.60327093267308,0,0,1
-91.24123706398088,9.302268764340564,-87.60590832914187,1,0,0
-88.6102894395176,5.094991856273166,-87.33321191910396,1,0,0
-97.38117677274371,83.37909896949921,-101.51267980979216,0,1,0
-90.20702765472396,8.692449952333668,-93.32518722598626,1,0,0
-85.99681574866935,2.5945997845764888,0.0,0,0,0
-88.72945303670772,73.07084657286539,-88.33201608013749,0,1,0
-89.66192305733809,54.45071476945694,-92.6198130818739,0,1,0
-88.84073614609927,3.542393000814464,-89.84696945228468,1,0,0
-91.27619648688642,1.584954774061059,0.0,0,0,0
-85.8304557924183,2.2319587139460366,0.0,0,0,0
-88.42129748561355,1.570660445796553,0.0,0,0,0
-106.3345096528706,11.068566448579734,-104.57584419713216,0,1,0
-89.53805651003375,7.639547070858992,-87.7903113020644,1,0,0
-92.08384528268252,4.1350696469504005,-87.66900512119129,1,0,0
-83.76837086634774,2.9589524097386546,0.0,0,0,0
-93.36794647472918,7.447546716623783,-93.80370400069044,1,0,0
-78.97234923706955,1.0658801900341677,0.0,0,0,0
-96.00764656504823,42.20448520335898,-95.42736017501284,0,1,0
-88.42309430933227,9.579802510854076,-89.63399623894787,1,0,0
-86.38869419582248,6.013815311856745,-83.57010397103961,1,0,0
-92.36418088867065,1.77154694674538,-88.74435827276423,0,0,1
-91.21928638653635,2.1374163247769653,-96.17678727172782,0,0,1
-90.05895095783852,4.150606586960423,-90.8730687826336,1,0,0
-94.27437653678275,2.8740792651816944,-93.51288392451984,0,0,1
-97.16660467287664,54.73916039446155,-94.06940498348136,0,1,0
-84.02469473881243,1.316154582268186,0.0,0,0,0
-83.65535720560935,2.653515947428734,-80.44322111270282,0,0,1
-94.47790793500188,90.24037976223282,-89.89549363167482,0,1,0
-85.56076346759852,1.4525622631467467,0.0,0,0,0
-88.64193192351662,8.72886150107063,-87.01994024101683,1,0,0
-83.00961236867167,1.9527716711117145,0.0,0,0,0
-84.98953257367519,2.2187620814304423,0.0,0,0,0
-98.87919165991096,8.242984761297556,-97.50340320770172,1,0,0
-100.14274156659094,2.0767630484592625,-101.38097809071684,0,0,1
-91.5266060944138,2.1513029026014108,-91.95102571321772,0,0,1
-93.33564854903364,1.0823464460355392,-95.21740304262464,0,0,1
-88.13377097505142,1.2396272115292215,0.0,0,0,0
-85.12010619533645,2.123195193654817,-86.41073192893221,0,0,1
-90.02346274965073,8.353421595362569,-88.7649843879381,1,0,0
-95.73996458833948,8.515256703479887,-96.22335127740692,1,0,0
-95.06312495173236,41.8044342068972,-98.2207463144389,0,1,0
-92.90347043850775,3.9718509031149214,-96.8763412752523,1,0,0
-90.26694533860864,6.657246825540253,-85.3033260234719,1,0,0
-82.37822798641713,2.4232558531222,0.0,0,0,0
-89.15190346363579,5.912505773620726,-85.448360823825,1,0,0
-86.91447227467049,2.872385124604373,0.0,0,0,0
-87.85274471825218,3.611330249580652,-85.2947540415606,1,0,0
-86.23126456709318,1.690961597027918,0.0,0,0,0
-86.39081871984915,2.562198403285983,-85.00457224858383,0,0,1
-94.61990034992571,78.91948230108275,-95.99779170038188,0,1,0
-91.69629711594467,4.47255642056863,-87.15037184643568,1,0,0
-84.89753817344514,2.141264564215318,0.0,0,0,0
-92.72119142651322,1.0693103809804054,-92.223623838318,0,0,1
-86.8032546639116,2.200863131202463,-88.90651465315119,0,0,1
-98.4087091680062,33.74013548989964,-101.18976734231585,0,1,0
-96.46439497066484,26.75744615459727,-96.25230233242618,0,1,0
-87.1612550752399,2.1972397375716435,0.0,0,0,0
-89.67825468805661,4.566074078573207,-90.71193741552118,1,0,0
-82.29901860759881,2.236937463610144,-85.79704894098103,0,0,1
-93.05296337266005,8.472726550143474,-97.23881961995389,1,0,0
-91.718553042364,5.534632493905156,-89.12237999768331,1,0,0
-88.69767946295187,8.881355282307911,-86.4114270637237,1,0,0
-78.95156801404268,1.2673700912252783,0.0,0,0,0
-90.3272195283958,8.896369306181704,-91.28797526855104,1,0,0
-86.92925765992857,2.940491662551572,0.0,0,0,0
-84.1414676697301,2.14719155843395,0.0,0,0,0
-103.42559886069692,13.206087794323132,-103.09580099957908,0,1,0
-97.66741725734832,5.6991050281730455,-96.20780909088036,1,0,0
-89.72755391309454,6.610850198484031,-87.26227495500164,1,0,0
-93.35579589227136,1.0775638041266185,-94.02195948829656,0,0,1
-85.10149456146297,2.255511379329449,0.0,0,0,0
-86.36759841610164,1.5900019228371465,-89.01968707450605,0,0,1
-101.85567651566136,27.464790260792302,-102.2755445089514,0,1,0
-82.06100820701425,1.3310690515682762,-86.51191154308037,0,0,1
-88.77103591230934,9.465913159793654,-89.5546124538206,1,0,0
-88.11320974196194,3.75085991208618,-83.47934291570373,1,0,0
-90.8672571913616,7.584191611594825,-86.26642920259157,1,0,0
-94.59351918339529,6.669798567819036,-94.9551042442504,1,0,0
-86.31718828917035,3.950334355706869,-85.30870285743899,1,0,0
-84.1458930627563,8.500014041647148,-86.42421879944688,1,0,0
-87.31807185457642,2.1131326355535345,0.0,0,0,0
-94.89092902710856,4.095303898292153,-93.22703470122347,1,0,0
-86.4914241300129,2.8024467253066296,-85.50255091048356,0,0,1
-87.51568751738418,2.652782407291592,-87.76072285760921,0,0,1
-92.40554436854912,4.896815534862401,-97.0842052123346,1,0,0
-88.23067766152906,92.05035360712272,-91.4089132282704,0,1,0
-81.40892931445069,2.3464844439996986,0.0,0,0,0
-93.3237807332138,1.543456133441353,-89.62353125325156,0,0,1
-92.85220426514964,1.749416645890956,-92.92549974391848,0,0,1
-78.60352891276206,2.8672081561782257,-78.33150771705742,0,0,1
-88.74188888026379,9.642003995892075,-91.21938150167382,1,0,0
-90.47563642888704,6.633097737765581,-87.75119011098275,1,0,0
-93.5118935748726,82.29882166743448,-92.37888868256958,0,1,0
-96.40424007421764,22.590812191378927,-94.99001720699611,0,1,0
-84.845545830497,1.001665532933132,-81.46600042245501,0,0,1
-85.4793328599328,2.8049344191461385,0.0,0,0,0
-88.59653554592485,2.5715708153938523,0.0,0,0,0
-96.08131710654844,46.53254254819976,-97.60062528273178,0,1,0
-97.34882067041582,68.2238489410077,-98.63193005405536,0,1,0
-84.66837047257673,2.2790728195900174,-84.18107753809767,0,0,1
-83.82468443441235,2.2442718474258303,0.0,0,0,0
-89.72409823390862,2.89749261916256,-93.39126835878692,0,0,1
-91.37632000595418,67.15770237855949,-87.03497030345918,0,1,0
-88.60992171756048,2.833803764706023,0.0,0,0,0
-94.3311733898463,51.96981590546719,-90.94444554433277,0,1,0
-87.1743811830844,2.0720590344277507,-85.96435278975449,0,0,1
-83.00259547238444,2.884471503139502,0.0,0,0,0
-83.48392417461454,8.026962165581986,-85.30475711032551,1,0,0
-84.2259548099866,1.3243860906484235,0.0,0,0,0
-84.26976153050062,1.454236223133236,0.0,0,0,0
-85.96841234136087,2.5486253352712307,0.0,0,0,0
-83.70439578077502,9.549269326499749,-87.51523316968031,1,0,0
-90.55131906829874,2.974653896665309,-94.40442032724752,0,0,1
-87.06618185965031,6.323662578217432,-86.90341452901883,1,0,0
-84.80750453971555,1.4944798209254946,0.0,0,0,0
-94.9923882568254,9.44558357103358,-96.14122258363918,1,0,0
-102.21685727958564,26.212026127903595,-104.07574803132664,0,1,0
-81.09655303375732,2.467268400262109,0.0,0,0,0
-92.48343570001056,1.2234042448437918,-96.15863090499752,0,0,1
-87.45896886372839,2.133299920344065,-91.00163947914211,0,0,1
-81.648284856498,2.493747845616413,-83.42150328168296,0,0,1
-87.78202242613382,3.280399952457969,-83.36521253081321,1,0,0
-96.33442613941236,8.105558371518278,-95.08794080248684,1,0,0
-84.71679758662381,2.976454240760856,0.0,0,0,0
-88.43093924319177,5.189562903286992,-87.08766276445252,1,0,0
-84.53455578775984,2.0196710507351217,0.0,0,0,0
-93.68333496633436,2.086187135137809,-95.24123649849194,0,0,1
-99.62848239327268,78.04639415994012,-95.53536637386776,0,1,0
-97.68082065550212,8.44164398607284,-100.65690508262126,1,0,0
-85.45518212146942,2.694322487140512,0.0,0,0,0
-80.98163512543847,2.4591508752390814,0.0,0,0,0
-85.84027509191466,1.3763961199820194,0.0,0,0,0
-92.40849880313196,83.931146286847,-96.04201780718708,0,1,0
-94.29900251563384,2.649516609524144,-90.29773826189664,0,0,1
-84.63704401280897,1.2895157262282768,0.0,0,0,0
-91.01149956448222,1.9918337204052856,0.0,0,0,0
-82.46617458066868,1.4417993651346892,0.0,0,0,0
-82.75437687755549,1.2903867417366632,0.0,0,0,0
-100.349173150216,60.35650718082245,-101.70739020219754,0,1,0
-86.11342415996708,2.283630488800468,0.0,0,0,0
-98.83376808294598,88.46040144059681,-95.27746863791594,0,1,0
-89.03753475550455,2.3827142796479723,-85.78216321253302,0,0,1
-86.59000091460918,5.21963598379662,-87.55440260514345,1,0,0
-94.22571310588908,2.6534055959135427,-99.0541647000479,0,0,1
-92.31021676398296,9.208658350308564,-96.78092131764708,1,0,0
-95.79660580274754,1.6812716216453985,-93.02848438041724,0,0,1
-97.15226645253227,78.4906317059674,-98.8464598027568,0,1,0
-86.23821350814954,1.4098989136536642,0.0,0,0,0
-89.13992392967825,3.906988883242821,-85.28855203209042,1,0,0
-82.79521039321574,6.2475172052801256,-86.43954121394498,1,0,0
-93.58344216085894,31.57122630363783,-94.69523176124164,0,1,0
-90.6206063081154,1.0053855356996997,-92.07833046411916,0,0,1
-84.52901234775207,1.0635934298694505,0.0,0,0,0
-99.96126572285982,82.84234474004452,-94.97159147884838,0,1,0
-92.37574229645136,69.49303052218642,-97.12606911537772,0,1,0
-87.71069728361917,46.58647930596219,-85.58656666593045,0,1,0
-96.2149522295632,31.377142884280595,-95.03236157075716,0,1,0
-102.69562469327244,34.30843778133581,-104.90599293088763,0,1,0
-95.92469936846317,17.860075388051087,-94.73558956846604,0,1,0
-91.10515695809454,34.15982717819096,-92.6876311683478,0,1,0
-89.14977133208657,1.7728117161748087,-92.72758428927033,0,0,1
-90.17280046964107,52.83348678011128,-94.89818103080565,0,1,0
-89.38037742975676,3.602200736047422,-92.26060332338656,1,0,0
-86.77984967705348,4.942898703480397,-91.12080625268813,1,0,0
-82.92362738756006,1.3634502351134814,0.0,0,0,0
-87.68928934312108,2.315347720636026,0.0,0,0,0
-85.13246313176734,2.4331567556257965,0.0,0,0,0
-93.04035817017716,87.07554349233621,-97.25728245090392,0,1,0
-86.14768323276412,2.221594591012129,0.0,0,0,0
-88.8604490021566,2.630085587311167,-91.47555388769472,0,0,1
-91.99408827801696,1.0200018741765249,-91.79056424316676,0,0,1
-84.88619652219845,1.8981562926414843,0.0,0,0,0
-83.53667863811415,2.8850449100715787,-81.59055896773506,0,0,1
-91.83575174518792,87.45288909199571,-94.17051102369646,0,1,0
-96.90900304897924,29.10246699226108,-94.8953713821354,0,1,0
-92.18997676163596,27.36187621241309,-93.1220772698982,0,1,0
-89.84137990022809,1.8342433016440405,-94.21073258324634,0,0,1
-91.1279287966816,7.389702854983299,-92.36351339591972,1,0,0
-84.74439975916113,1.6432086882709362,0.0,0,0,0
-88.44429456180445,4.16067139159765,-83.62896445449559,1,0,0
-82.07284633642675,2.7570990086629714,0.0,0,0,0
-94.76718573382892,2.634587340967021,-92.72765959161369,0,0,1
-91.69231462072216,3.2175829744644013,-88.59340735210692,1,0,0
-102.6363947003305,97.52359386972736,-102.67365243702125,0,1,0
-99.98018266840484,71.99534129711591,-103.51043002146436,0,1,0
-81.27912227770439,8.494274581764403,-83.76470213553344,1,0,0
-101.89385353241327,42.58823345132685,-100.94607209892622,0,1,0
-82.3065073992205,1.649807432782529,0.0,0,0,0
-85.1669942098363,2.840575396146834,0.0,0,0,0
-85.71565427847767,3.572150144782529,-87.18021927774575,1,0,0
-86.29232712159356,1.0703130885883176,-84.50253715135595,0,0,1
-90.24213727503692,68.93579809518036,-86.39688465213558,0,1,0
-90.34157234849395,2.104572178478572,-93.427626009248,0,0,1
-91.66101552148254,90.67170363422704,-92.58975596371374,0,1,0
-88.36055258522303,7.0732583849641495,-88.39782953188733,1,0,0
-100.16744710228524,95.3196984769305,-100.66940025736989,0,1,0
-102.87392562136588,52.14984806765729,-99.99718710064856,0,1,0
-96.2169327617728,81.83250218417592,-95.9398174610644,0,1,0
-89.9088907751788,8.210507421323344,-93.32076660480756,1,0,0
-98.26875015011106,3.13791039369926,-100.84080625385788,1,0,0
